Easting,Northing
438772,4849977
438745,4849957
438722,4849938
438698,4849920
438657,4849887
438620,4849858
438603,4849844
438593,4849834
438584,4849824
438575,4849814
438568,4849804
438562,4849794
438553,4849777
438542,4849758
438533,4849740
438523,4849715
438514,4849689
438506,4849667
438502,4849655
438498,4849643
438493,4849627
438489,4849614
438481,4849583
438470,4849550
438464,4849530
438459,4849512
438457,4849502
438455,4849492
438454,4849478
438453,4849463
438454,4849451
438457,4849440
438460,4849429
438463,4849421
438467,4849412
438472,4849403
438479,4849392
438487,4849383
438494,4849375
438503,4849367
438518,4849357
438529,4849352
438542,4849346
438556,4849341
438572,4849337
438584,4849335
438599,4849332
438615,4849331
438631,4849332
438646,4849334
438662,4849339
438679,4849347
438696,4849354
438711,4849361
438725,4849365
438745,4849372
438763,4849378
438815,4849398
438841,4849410
438862,4849419
438884,4849433
438905,4849446
438941,4849470
438957,4849483
438970,4849495
438986,4849514
438996,4849527
439004,4849538
439010,4849547
439016,4849557
439021,4849567
439033,4849600
439042,4849639
439050,4849679
439056,4849716
439065,4849761
439074,4849805
439083,4849847
439092,4849889
439101,4849931
439111,4849971
439121,4850011
439132,4850052
439144,4850093
439155,4850135
439166,4850179
439171,4850196
439182,4850236
439189,4850257
439197,4850278
439206,4850298
439214,4850319
439226,4850338
439237,4850358
439249,4850377
439259,4850392
439278,4850422
439289,4850434
439302,4850448
439315,4850463
439324,4850474
439336,4850485
439348,4850492
439361,4850498
439373,4850503
439385,4850506
439397,4850507
439409,4850506
439420,4850505
439433,4850503
439446,4850499
439457,4850494
439472,4850486
439484,4850479
439498,4850470
439508,4850462
439521,4850451
439532,4850440
439547,4850425
439557,4850412
439567,4850398
439578,4850384
439586,4850369
439608,4850330
439629,4850290
439649,4850256
439666,4850226
439676,4850207
439686,4850187
439703,4850148
439709,4850135
439714,4850121
439718,4850108
439720,4850096
439723,4850060
439724,4850027
439725,4849986
439726,4849946
439725,4849905
439723,4849865
439721,4849825
439719,4849784
439720,4849763
439722,4849743
439725,4849728
439729,4849716
439734,4849704
439740,4849690
439747,4849679
439755,4849669
439763,4849659
439773,4849651
439788,4849639
439796,4849633
439807,4849627
439819,4849624
439831,4849621
439849,4849618
439861,4849618
439876,4849618
439893,4849619
439909,4849622
439925,4849627
439948,4849648
440053,4849691
440073,4849697
440094,4849703
440119,4849710
440139,4849713
440173,4849720
440208,4849730
440236,4849735
440265,4849737
440287,4849735
440312,4849733
440359,4849725
440408,4849715
440445,4849707
440481,4849701
440514,4849695
440529,4849695
440539,4849694
440550,4849695
440559,4849696
440569,4849697
440580,4849699
440595,4849701
440622,4849709
440645,4849715
440667,4849727
440681,4849736
440696,4849745
440706,4849750
440720,4849757
440735,4849765
440771,4849788
440806,4849811
440827,4849824
440843,4849836
440868,4849858
440895,4849882
440921,4849907
440948,4849933
440964,4849945
440980,4849959
441007,4849984
441031,4850005
441060,4850028
441075,4850040
441089,4850050
441113,4850067
441139,4850083
441164,4850097
441189,4850112
441212,4850122
441237,4850133
441261,4850143
441285,4850153
441354,4850176
441390,4850185
441425,4850197
441459,4850208
441493,4850221
441523,4850236
441548,4850248
441589,4850275
441608,4850289
441623,4850300
441649,4850320
441684,4850350
441696,4850363
441708,4850374
441718,4850387
441731,4850401
441744,4850417
441752,4850428
441761,4850440
441785,4850474
441801,4850502
441814,4850527
441833,4850561
441845,4850586
441864,4850627
441881,4850663
441892,4850694
441905,4850722
441922,4850752
441939,4850777
441954,4850797
441963,4850809
441971,4850818
441981,4850830
441992,4850842
442008,4850859
442040,4850888
442049,4850897
442059,4850904
442074,4850910
442091,4850917
442103,4850921
442114,4850923
442124,4850923
442134,4850922
442144,4850918
442158,4850914
442169,4850909
442193,4850897
442218,4850882
442244,4850864
442257,4850853
442268,4850841
442280,4850824
442295,4850804
442306,4850787
442311,4850776
442317,4850765
442322,4850750
442326,4850734
442329,4850719
442333,4850698
442335,4850674
442335,4850647
442337,4850617
442338,4850582
442338,4850540
442336,4850501
442333,4850463
442327,4850415
442318,4850375
442303,4850343
442287,4850323
442266,4850305
442244,4850283
442224,4850266
442206,4850250
442195,4850234
442188,4850226
442182,4850216
442172,4850201
442166,4850189
442161,4850176
442157,4850164
442155,4850151
442152,4850139
442151,4850122
442151,4850110
442152,4850096
442152,4850083
442154,4850071
442156,4850059
442159,4850047
442163,4850035
442166,4850025
442170,4850016
442175,4850005
442180,4849996
442185,4849986
442192,4849978
442199,4849969
442205,4849960
442216,4849950
442225,4849941
442236,4849931
442247,4849923
442258,4849917
442271,4849911
442283,4849905
442293,4849901
442305,4849896
442317,4849893
442330,4849891
442341,4849888
442358,4849886
442373,4849886
442387,4849886
442403,4849884
442445,4849882
442488,4849879
442529,4849877
442568,4849874
442605,4849871
442642,4849870
442679,4849869
442705,4849867
442719,4849867
442731,4849867
442745,4849868
442760,4849870
442778,4849873
442794,4849879
442807,4849882
442820,4849887
442836,4849895
442848,4849903
442857,4849910
442868,4849918
442878,4849929
442884,4849938
442893,4849951
442902,4849966
442913,4849989
442922,4850008
442928,4850024
442936,4850044
442941,4850064
442943,4850085
442945,4850111
442946,4850136
442950,4850172
442953,4850207
442956,4850274
442960,4850299
442963,4850323
442966,4850345
442967,4850366
442973,4850414
442977,4850430
442980,4850447
442983,4850468
442988,4850517
442994,4850567
443000,4850617
443006,4850668
443008,4850706
443012,4850744
443012,4850781
443015,4850809
443020,4850838
443022,4850854
443026,4850869
443031,4850892
443039,4850914
443045,4850935
443052,4850957
443060,4850977
443065,4850993
443071,4851007
443080,4851029
443091,4851051
443104,4851075
443110,4851089
443119,4851104
443132,4851125
443140,4851139
443148,4851150
443163,4851170
443179,4851188
443194,4851208
443210,4851227
443223,4851240
443236,4851253
443250,4851268
443265,4851282
443274,4851290
443283,4851299
443301,4851316
443318,4851334
443333,4851350
443349,4851373
443361,4851394
443371,4851415
443386,4851444
443400,4851474
443414,4851510
443422,4851532
443430,4851556
443436,4851570
443444,4851585
443453,4851608
443467,4851632
443480,4851656
443494,4851679
443505,4851694
443518,4851712
443536,4851735
443558,4851764
443575,4851791
443584,4851808
443592,4851826
443600,4851849
443609,4851877
443612,4851896
443620,4851938
443629,4851975
443638,4852021
443641,4852065
443642,4852094
443643,4852126
443641,4852146
443637,4852166
443630,4852193
443627,4852213
443623,4852238
443620,4852264
443619,4852285
443619,4852299
443620,4852318
443622,4852334
443625,4852349
443626,4852360
443630,4852374
443634,4852386
443641,4852407
443653,4852437
443663,4852462
443676,4852497
443686,4852531
443693,4852550
443698,4852563
443703,4852574
443711,4852588
443720,4852601
443728,4852612
443744,4852629
443755,4852640
443772,4852653
443783,4852663
443797,4852673
443834,4852697
443854,4852709
443875,4852721
443910,4852742
443931,4852753
443950,4852762
443981,4852780
444009,4852795
444027,4852805
444043,4852815
444060,4852826
444086,4852841
444100,4852850
444113,4852855
444124,4852862
444139,4852867
444157,4852875
444171,4852882
444188,4852889
444206,4852896
444223,4852901
444240,4852905
444256,4852910
444282,4852917
444303,4852924
444318,4852928
444327,4852929
444335,4852930
444350,4852932
444365,4852937
444381,4852939
444400,4852940
444421,4852939
444445,4852937
444463,4852936
444500,4852934
444524,4852932
444548,4852928
444577,4852924
444610,4852921
444643,4852922
444676,4852920
444711,4852916
444737,4852916
444768,4852914
444798,4852913
444831,4852909
444875,4852907
444907,4852908
444928,4852907
444944,4852907
444959,4852907
444980,4852907
444998,4852907
445016,4852908
445037,4852910
445059,4852913
445080,4852915
445107,4852920
445124,4852925
445138,4852929
445160,4852936
445197,4852946
445224,4852957
445245,4852964
445263,4852970
445275,4852973
445286,4852976
445298,4852978
445317,4852979
445329,4852980
445341,4852977
445355,4852973
445372,4852966
445391,4852959
445410,4852952
445434,4852944
445458,4852935
445477,4852927
445510,4852915
445538,4852905
445538,4852905
445647,4852868
445695,4852855
445736,4852850
445822,4852841
445928,4852826
446040,4852814
446104,4852811
446174,4852815
446216,4852826
446272,4852839
446309,4852840
446340,4852825
446359,4852805
446375,4852760
446379,4852708
446384,4852642
446403,4852599
446430,4852566
446463,4852541
446499,4852527
446547,4852529
446588,4852537
446629,4852559
446689,4852584
446703,4852589
446720,4852589
446733,4852587
446747,4852581
446765,4852569
446779,4852557
446808,4852522
446830,4852493
446868,4852449
446898,4852425
446920,4852420
446964,4852421
447003,4852425
447050,4852427
447122,4852408
447166,4852393
447199,4852388
447250,4852331
447330,4852288
447383,4852259
447477,4852238
447554,4852205
447610,4852176
447670,4852143
447698,4852123
447717,4852115
447734,4852113
447789,4852111
447848,4852139
447924,4852172
447983,4852205
448036,4852229
448071,4852236
448134,4852232
448183,4852226
448273,4852216
448324,4852234
448380,4852259
448416,4852280
448448,4852286
448465,4852285
448492,4852276
448546,4852225
448607,4852158
448662,4852102
448692,4852057
448715,4852026
448751,4851968
448771,4851944
448799,4851925
448853,4851918
448935,4851919
448988,4851921
449027,4851914
449062,4851894
449090,4851868
449173,4851752
449220,4851708
449270,4851673
449342,4851657
449424,4851643
449539,4851625
449620,4851625
449675,4851646
449741,4851706
449783,4851739
449821,4851761
449843,4851792
449892,4851827
449933,4851874
449938,4851899
449947,4851953
449962,4852000
449988,4852043
450018,4852090
450042,4852116
450109,4852178
450145,4852201
450167,4852215
450185,4852243
450193,4852287
450218,4852342
450260,4852387
450322,4852428
450344,4852455
450407,4852501
450425,4852514
450474,4852533
450537,4852540
450568,4852534
450596,4852541
450634,4852551
450705,4852570
450795,4852600
450892,4852623
450962,4852626
451024,4852617
451105,4852582
451157,4852579
451247,4852609
451374,4852675
451486,4852732
451541,4852762
451605,4852789
451648,4852789
451686,4852791
451745,4852805
451765,4852819
451780,4852833
451817,4852872
451838,4852903
451852,4852940
451866,4852976
451933,4853020
451967,4853058
451990,4853088
452012,4853132
452078,4853191
452131,4853214
452203,4853239
452277,4853263
452364,4853297
452472,4853332
452551,4853362
452628,4853388
452694,4853410
452772,4853438
452843,4853462
452894,4853464
452938,4853460
453005,4853446
453048,4853436
453070,4853435
453112,4853437
453175,4853455
453221,4853463
453435,4853521
453573,4853576
453778,4853663
453946,4853760
454180,4853881
454220,4853903
454305,4853933
454342,4853939
454420,4853945
454524,4853940
454634,4853937
454675,4853939
454724,4853930
454759,4853917
454822,4853874
454847,4853856
454885,4853805
454910,4853782
454992,4853768
455135,4853762
455228,4853770
455231,4853770
455325,4853788
455380,4853780
455419,4853773
455470,4853757
455507,4853737
455534,4853742
455547,4853760
455537,4853780
455518,4853803
455494,4853818
455471,4853846
455456,4853895
455441,4853936
455439,4853973
455435,4853989
455429,4854003
455406,4854007
455391,4854003
455371,4853978
455361,4853928
455341,4853907
455329,4853900
455306,4853901
455270,4853904
455223,4853932
455198,4853958
455163,4854009
455137,4854020
455115,4854006
455089,4853970
455067,4853950
455037,4853944
455000,4853955
454969,4853994
454953,4854017
454948,4854033
454952,4854049
454957,4854069
454988,4854092
455004,4854106
455009,4854126
455009,4854143
455005,4854157
455005,4854177
455009,4854200
455026,4854221
455048,4854234
455069,4854253
455102,4854288
455130,4854309
455134,4854321
455133,4854334
455124,4854348
455112,4854368
455097,4854396
455092,4854407
455091,4854416
455096,4854435
455088,4854485
455078,4854531
455068,4854561
455062,4854568
455052,4854570
455044,4854566
455025,4854554
455014,4854540
454995,4854517
454982,4854490
454959,4854484
454937,4854484
454905,4854494
454860,4854488
454824,4854470
454806,4854462
454776,4854472
454759,4854503
454749,4854534
454757,4854558
454775,4854579
454787,4854614
454814,4854639
454819,4854690
454796,4854731
454769,4854796
454752,4854846
454727,4854879
454721,4854942
454737,4854976
454756,4855126
454776,4855147
454785,4855183
454787,4855191
454793,4855219
454801,4855226
454823,4855248
454845,4855256
454895,4855243
454957,4855202
455012,4855172
455036,4855162
455065,4855156
455083,4855157
455122,4855164
455155,4855158
455175,4855154
455185,4855155
455191,4855161
455192,4855180
455198,4855197
455219,4855225
455240,4855237
455267,4855241
455288,4855241
455317,4855238
455343,4855221
455372,4855218
455390,4855227
455392,4855255
455356,4855277
455326,4855296
455320,4855328
455302,4855350
455267,4855350
455249,4855346
455228,4855353
455206,4855385
455193,4855391
455152,4855385
455123,4855375
455092,4855369
455076,4855372
455064,4855387
455063,4855419
455092,4855449
455111,4855477
455113,4855492
455094,4855529
455040,4855583
455020,4855622
455022,4855644
455028,4855663
455050,4855666
455072,4855665
455094,4855654
455229,4855561
455317,4855525
455404,4855540
455454,4855474
455516,4855414
455551,4855378
455613,4855337
455652,4855324
455709,4855326
455766,4855331
455861,4855343
455902,4855348
455940,4855347
455973,4855328
456020,4855310
456061,4855304
456105,4855309
456160,4855327
456231,4855345
456287,4855351
456346,4855365
456389,4855368
456419,4855369
456479,4855376
456511,4855384
456544,4855405
456611,4855492
456629,4855531
456654,4855567
456651,4855583
456651,4855583
456722,4855639
456802,4855689
456853,4855712
456930,4855737
456989,4855749
457016,4855766
457034,4855778
457106,4855817
457136,4855858
457209,4855947
457257,4856008
457283,4856065
457360,4856225
457388,4856309
457429,4856378
457441,4856432
457456,4856494
457486,4856554
457534,4856607
457609,4856663
457666,4856716
457697,4856745
457714,4856770
457765,4856833
457802,4856878
457825,4856895
457840,4856898
457873,4856918
457936,4856912
458330,4856820
458348,4856818
458362,4856818
458470,4856827
458523,4856843
458566,4856857
458589,4856874
458815,4856993
458887,4857033
458977,4857090
459053,4857162
459107,4857225
459308,4857518
459383,4857649
459535,4857918
459642,4858112
459672,4858169
459728,4858244
459786,4858310
459958,4858541
460021,4858607
460181,4858749
460243,4858787
460309,4858807
460351,4858805
460429,4858797
460456,4858797
460615,4858776
460637,4858779
460655,4858786
460703,4858841
460943,4859181
461045,4859321
461154,4859453
461179,4859479
461346,4859641
461362,4859656
461374,4859672
461385,4859690
461392,4859700
461394,4859711
461390,4859722
461390,4859722
461400,4859728
461411,4859735
461429,4859752
461456,4859781
461480,4859817
461501,4859863
461509,4859880
461518,4859894
461526,4859899
461532,4859905
461540,4859910
461549,4859916
461560,4859920
461572,4859924
461587,4859930
461601,4859933
461621,4859934
461640,4859933
461653,4859932
461815,4859914
461818,4859914
461841,4859910
461865,4859907
461874,4859905
461883,4859904
461893,4859901
461905,4859896
461914,4859891
461926,4859885
461938,4859878
461966,4859860
461990,4859847
462011,4859835
462025,4859829
462038,4859823
462047,4859820
462061,4859817
462075,4859814
462090,4859810
462100,4859810
462112,4859809
462124,4859810
462138,4859812
462151,4859814
462161,4859818
462174,4859821
462214,4859833
462264,4859848
462293,4859856
462330,4859867
462365,4859878
462409,4859891
462452,4859903
462498,4859917
462514,4859921
462528,4859927
462545,4859933
462562,4859940
462576,4859946
462589,4859954
462632,4859977
462651,4859987
462660,4859993
462669,4859999
462680,4860008
462689,4860016
462699,4860026
462712,4860040
462720,4860050
462727,4860060
462738,4860077
462745,4860085
462752,4860094
462760,4860102
462767,4860109
462778,4860117
462789,4860125
462799,4860132
462810,4860136
462828,4860145
462836,4860149
462857,4860158
462876,4860167
462891,4860174
462902,4860178
462910,4860183
462919,4860189
462927,4860196
462936,4860203
462944,4860212
462957,4860224
462970,4860236
462980,4860245
462990,4860255
462998,4860262
463009,4860269
463016,4860275
463029,4860283
463040,4860287
463049,4860291
463060,4860295
463078,4860300
463110,4860309
463126,4860314
463144,4860321
463167,4860327
463196,4860336
463221,4860343
463249,4860349
463275,4860354
463295,4860359
463316,4860362
463333,4860365
463349,4860366
463362,4860367
463372,4860367
463382,4860366
463392,4860365
463400,4860364
463413,4860361
463448,4860351
463458,4860349
463470,4860348
463480,4860347
463489,4860346
463498,4860346
463505,4860346
463515,4860347
463524,4860349
463532,4860350
463543,4860354
463570,4860362
463581,4860365
463592,4860367
463599,4860368
463607,4860368
463617,4860368
463628,4860368
463650,4860366
463669,4860364
463680,4860361
463690,4860359
463700,4860356
463710,4860351
463718,4860347
463728,4860339
463738,4860331
463750,4860319
463758,4860313
463764,4860310
463771,4860306
463779,4860303
463785,4860303
463791,4860303
463797,4860303
463797,4860303
463801,4860304
463804,4860306
463809,4860310
463816,4860316
463820,4860323
463822,4860331
463823,4860339
463822,4860348
463821,4860357
463798,4860408
463779,4860452
463774,4860475
463783,4860494
463796,4860506
463814,4860509
463827,4860503
463844,4860481
463856,4860436
463876,4860407
463913,4860384
463966,4860354
463992,4860344
464008,4860345
464028,4860346
464076,4860391
464113,4860442
464125,4860473
464155,4860526
464175,4860574
464188,4860617
464189,4860675
464190,4860725
464187,4860766
464153,4860824
464108,4860861
464088,4860889
464089,4860908
464101,4860925
464134,4860928
464173,4860932
464229,4860933
464273,4860936
464324,4860928
464384,4860926
464411,4860926
464428,4860934
464435,4860947
464440,4860964
464433,4860978
464421,4860991
464397,4860998
464360,4861002
464326,4861008
464304,4861022
464293,4861037
464285,4861054
464275,4861071
464262,4861085
464238,4861091
464217,4861091
464193,4861099
464179,4861115
464171,4861141
464172,4861174
464178,4861210
464180,4861238
464176,4861269
464173,4861300
464167,4861321
464154,4861347
464140,4861363
464108,4861381
464096,4861392
464084,4861420
464082,4861446
464075,4861501
464104,4861562
464116,4861605
464123,4861658
464115,4861697
464096,4861739
464064,4861760
464031,4861771
464007,4861775
463988,4861796
463973,4861831
463971,4861858
463969,4861900
463972,4861940
463967,4861968
463954,4861996
463919,4862036
463876,4862087
463845,4862123
463814,4862164
463794,4862176
463761,4862188
463739,4862194
463725,4862216
463727,4862241
463723,4862269
463696,4862293
463659,4862316
463601,4862345
463571,4862360
463566,4862378
463564,4862399
463568,4862430
463580,4862451
463588,4862471
463607,4862478
463621,4862486
463631,4862500
463625,4862529
463604,4862582
463599,4862633
463600,4862672
463611,4862685
463627,4862696
463653,4862696
463667,4862700
463686,4862711
463703,4862713
463727,4862716
463763,4862710
463788,4862700
463800,4862695
463807,4862695
463813,4862701
463819,4862709
463843,4862733
463859,4862748
463875,4862757
463885,4862760
463898,4862764
463912,4862766
463937,4862770
463953,4862773
463971,4862779
463983,4862782
463997,4862789
464014,4862800
464026,4862811
464046,4862832
464064,4862846
464086,4862865
464097,4862871
464106,4862878
464116,4862882
464123,4862886
464131,4862888
464140,4862890
464148,4862892
464162,4862892
464181,4862891
464198,4862890
464223,4862889
464237,4862890
464248,4862891
464258,4862893
464267,4862897
464280,4862905
464291,4862913
464305,4862925
464321,4862939
464334,4862951
464355,4862968
464373,4862981
464386,4862989
464400,4862996
464415,4863003
464429,4863006
464438,4863007
464446,4863006
464456,4863004
464471,4862998
464485,4862992
464492,4862990
464505,4862990
464514,4862991
464521,4862996
464527,4863000
464532,4863007
464535,4863013
464542,4863032
464547,4863044
464562,4863079
464595,4863126
464611,4863144
464619,4863153
464626,4863157
464631,4863161
464638,4863163
464646,4863165
464652,4863166
464656,4863167
464670,4863165
464682,4863162
464692,4863158
464708,4863148
464716,4863145
464725,4863142
464735,4863143
464744,4863147
464749,4863152
464768,4863170
464791,4863196
464798,4863205
464804,4863220
464808,4863233
464813,4863244
464819,4863256
464834,4863272
464844,4863279
464863,4863290
464878,4863297
464898,4863306
464910,4863310
464961,4863318
465040,4863316
465180,4863319
465264,4863302
465283,4863302
465300,4863303
465319,4863305
465343,4863308
465358,4863312
465381,4863317
465421,4863320
465468,4863321
465485,4863322
465504,4863323
465523,4863320
465531,4863318
465542,4863310
465547,4863304
465555,4863290
465559,4863278
465566,4863262
465575,4863246
465584,4863237
465602,4863226
465626,4863219
465646,4863213
465666,4863205
465677,4863193
465681,4863180
465681,4863160
465683,4863143
465688,4863134
465693,4863125
465723,4863099
465737,4863093
465748,4863090
465763,4863094
465776,4863104
465790,4863115
465799,4863128
465805,4863142
465808,4863156
465808,4863169
465812,4863193
465826,4863218
465847,4863233
465864,4863240
465882,4863241
465900,4863235
465914,4863229
465928,4863224
465947,4863222
465965,4863224
465979,4863231
465997,4863246
466010,4863258
466011,4863260
466014,4863264
466019,4863270
466021,4863274
466024,4863284
466024,4863292
466022,4863302
466018,4863310
466012,4863322
466007,4863331
466005,4863349
466005,4863372
466006,4863392
466007,4863409
466005,4863424
466001,4863438
465994,4863456
465980,4863481
465966,4863505
465964,4863517
465964,4863525
465968,4863532
465974,4863540
465982,4863547
465994,4863559
466002,4863569
466003,4863578
466004,4863590
466004,4863604
466004,4863617
466005,4863629
466008,4863645
466014,4863657
466019,4863667
466030,4863681
466050,4863697
466069,4863711
466087,4863717
466127,4863727
466181,4863738
466226,4863752
466245,4863762
466254,4863769
466268,4863780
466279,4863794
466290,4863807
466303,4863826
466315,4863857
466324,4863877
466332,4863887
466340,4863897
466348,4863905
466357,4863910
466369,4863916
466391,4863923
466463,4863944
466512,4863962
466539,4863973
466589,4864008
466647,4864055
466704,4864117
466860,4864283
466880,4864302
466891,4864309
466909,4864316
466938,4864331
466978,4864343
467017,4864341
467112,4864341
467165,4864347
467212,4864357
467300,4864376
467395,4864395
467534,4864425
467534,4864425
467534,4864425
467791,4864479
467899,4864504
467975,4864516
468007,4864526
468040,4864543
468067,4864562
468098,4864588
468136,4864621
468169,4864651
468192,4864669
468321,4864781
468380,4864833
468437,4864883
468456,4864903
468472,4864923
468485,4864942
468495,4864959
468502,4864974
468511,4864996
468519,4865017
468524,4865035
468530,4865065
468539,4865098
468546,4865121
468555,4865149
468565,4865170
468573,4865184
468581,4865199
468594,4865215
468611,4865233
468635,4865256
468665,4865284
468702,4865317
468735,4865346
468783,4865388
468811,4865412
468845,4865442
468869,4865463
468885,4865476
468902,4865492
468920,4865507
468942,4865525
468968,4865544
468993,4865561
469030,4865588
469065,4865613
469095,4865633
469108,4865643
469122,4865654
469135,4865666
469140,4865672
469148,4865684
469158,4865699
469166,4865714
469177,4865736
469188,4865758
469197,4865776
469205,4865790
469247,4865870
469260,4865898
469265,4865911
469271,4865921
469279,4865938
469291,4865960
469303,4865979
469317,4865996
469329,4866010
469340,4866021
469350,4866034
469363,4866048
469374,4866065
469382,4866077
469389,4866093
469395,4866109
469402,4866127
469409,4866150
469416,4866173
469423,4866198
469431,4866222
469438,4866240
469445,4866253
469452,4866267
469463,4866281
469473,4866295
469485,4866308
469503,4866322
469519,4866335
469535,4866344
469547,4866352
469641,4866406
469656,4866416
469675,4866430
469691,4866444
469704,4866459
469716,4866471
469727,4866486
469737,4866502
469746,4866514
469755,4866531
469763,4866550
469770,4866567
469777,4866589
469784,4866606
469793,4866624
469808,4866648
469827,4866676
469846,4866708
469864,4866733
469878,4866752
469894,4866769
469908,4866783
469924,4866796
469943,4866811
469964,4866827
469985,4866844
470005,4866858
470022,4866874
470023,4866875
470034,4866888
470045,4866904
470060,4866927
470072,4866941
470113,4867007
470191,4867126
470259,4867226
470347,4867360
470433,4867488
470491,4867577
470539,4867663
470573,4867724
470607,4867792
470652,4867875
470706,4867977
470730,4868024
470742,4868045
470755,4868061
470766,4868073
470780,4868084
470795,4868099
470811,4868111
470829,4868127
470847,4868144
470863,4868160
470877,4868174
470889,4868191
470898,4868208
470912,4868240
470918,4868260
470928,4868286
470935,4868299
470943,4868312
470956,4868329
470965,4868339
470972,4868347
470978,4868351
470988,4868360
471001,4868369
471011,4868377
471026,4868384
471045,4868394
471059,4868402
471080,4868411
471101,4868420
471157,4868446
471221,4868475
471243,4868486
471257,4868497
471269,4868509
471284,4868522
471294,4868529
471307,4868532
471317,4868533
471331,4868532
471341,4868527
471353,4868517
471361,4868507
471373,4868494
471383,4868484
471392,4868476
471405,4868468
471420,4868461
471453,4868447
471482,4868436
471501,4868428
471517,4868423
471532,4868421
471546,4868421
471561,4868423
471574,4868425
471586,4868431
471596,4868435
471608,4868444
471624,4868458
471636,4868475
471644,4868492
471652,4868512
471665,4868546
471675,4868570
471684,4868594
471694,4868612
471702,4868626
471710,4868636
471722,4868648
471733,4868657
471746,4868666
471759,4868671
471774,4868677
471787,4868680
471802,4868682
471819,4868682
471835,4868680
471859,4868673
471876,4868666
471891,4868656
471907,4868646
471921,4868636
471935,4868631
471949,4868630
471966,4868633
471978,4868639
471987,4868647
471994,4868654
471999,4868661
472004,4868672
472009,4868690
472013,4868712
472015,4868728
472019,4868741
472023,4868752
472027,4868760
472033,4868768
472042,4868774
472053,4868780
472065,4868783
472077,4868782
472089,4868778
472100,4868773
472111,4868762
472122,4868749
472132,4868737
472141,4868728
472156,4868717
472172,4868707
472193,4868694
472212,4868682
472233,4868670
472248,4868666
472264,4868663
472281,4868664
472301,4868669
472318,4868676
472334,4868687
472349,4868701
472364,4868713
472380,4868726
472396,4868736
472412,4868744
472431,4868752
472452,4868758
472480,4868765
472509,4868770
472529,4868772
472548,4868771
472573,4868770
472591,4868770
472611,4868773
472628,4868780
472647,4868791
472671,4868807
472689,4868819
472707,4868829
472728,4868839
472743,4868846
472758,4868851
472770,4868855
472788,4868859
472812,4868864
472840,4868868
472870,4868870
472898,4868868
472935,4868865
472957,4868866
472979,4868869
472996,4868876
473010,4868885
473023,4868897
473035,4868910
473045,4868921
473054,4868927
473065,4868931
473073,4868934
473083,4868934
473091,4868934
473101,4868932
473112,4868928
473121,4868922
473129,4868915
473136,4868906
473140,4868901
473142,4868896
473145,4868885
473150,4868865
473156,4868828
473164,4868793
473171,4868760
473178,4868730
473185,4868715
473194,4868702
473207,4868691
473222,4868679
473238,4868673
473251,4868669
473265,4868668
473280,4868669
473293,4868671
473311,4868676
473335,4868682
473368,4868693
473404,4868704
473435,4868713
473460,4868720
473478,4868725
473493,4868732
473499,4868735
473509,4868740
473519,4868748
473527,4868758
473540,4868770
473549,4868779
473561,4868788
473572,4868796
473586,4868802
473601,4868808
473619,4868812
473638,4868815
473662,4868818
473690,4868822
473711,4868824
473731,4868830
473748,4868835
473763,4868842
473774,4868848
473789,4868858
473802,4868869
473816,4868885
473826,4868897
473843,4868927
473854,4868947
473867,4868969
473877,4868988
473887,4868999
473895,4869009
473907,4869018
473923,4869025
473934,4869030
473951,4869037
473966,4869043
473980,4869048
473996,4869058
474008,4869068
474016,4869078
474022,4869090
474028,4869104
474030,4869118
474031,4869130
474031,4869144
474030,4869157
474027,4869182
474023,4869213
474020,4869237
474018,4869259
474016,4869275
474013,4869289
474010,4869307
474005,4869336
474000,4869362
473997,4869376
473994,4869390
473991,4869406
473990,4869419
473990,4869434
473991,4869448
473993,4869463
473997,4869478
474003,4869494
474008,4869507
474012,4869515
474017,4869527
474022,4869539
474027,4869547
474033,4869551
474033,4869551
474020,4869589
474011,4869620
474007,4869639
474003,4869658
473996,4869689
473992,4869709
473989,4869731
473985,4869768
473983,4869789
473980,4869813
473977,4869837
473973,4869879
473969,4869909
473964,4869928
473959,4869945
473953,4869959
473944,4869975
473937,4869984
473933,4869988
473925,4870001
473925,4870001
473956,4870016
474006,4870041
474031,4870053
474070,4870073
474134,4870105
474156,4870118
474172,4870128
474183,4870136
474193,4870144
474232,4870174
474263,4870198
474306,4870232
474323,4870252
474336,4870267
474364,4870299
474386,4870325
474399,4870339
474409,4870349
474421,4870358
474434,4870370
474476,4870399
474526,4870437
474581,4870478
474632,4870515
474660,4870536
474682,4870553
474697,4870563
474714,4870574
474722,4870578
474734,4870582
474745,4870584
474756,4870586
474829,4870595
474929,4870608
474975,4870613
475053,4870623
475088,4870625
475107,4870626
475124,4870626
475148,4870624
475184,4870620
475211,4870614
475247,4870609
475289,4870600
475326,4870593
475387,4870581
475415,4870576
475425,4870575
475440,4870571
475455,4870569
475471,4870566
475498,4870564
475545,4870560
475626,4870553
475673,4870550
475706,4870549
475750,4870549
475813,4870549
475835,4870549
475871,4870548
475889,4870547
475907,4870546
475924,4870546
475944,4870547
475961,4870549
475975,4870551
475984,4870554
476007,4870560
476025,4870567
476040,4870573
476063,4870589
476083,4870602
476103,4870619
476117,4870635
476128,4870654
476155,4870697
476170,4870720
476192,4870744
476207,4870756
476229,4870769
476259,4870786
476297,4870808
476370,4870851
476440,4870890
476525,4870939
476634,4871001
476701,4871039
476756,4871068
476876,4871138
476980,4871197
